Machine_ID,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type_encoded,temp_difference,power_index,wear_torque_interaction,wear_speed_ratio,health_score,thermal_stress,mechanical_stress,failure_probability,status,rul_days,maintenance_priority,recommended_maintenance_date
M0395,300.0804152652346,311.90631436932654,1669,69,111,0,11.825899104091945,115161,7659,0.0665068903535051,34.675,815.9870381823442,7659,0.770661,High Risk,8.0,Urgent,2026-07-01 13:41:49.404400
M0396,300.56803833392934,310.4571356621198,1405,35,207,0,9.889097328190473,49175,7245,0.14733096085409253,36.725,346.1184064866666,7245,0.025640674,Healthy,11.1,Urgent,2026-07-04 16:05:49.404400
M0397,304.3312888288255,310.5853642833058,1218,58,171,1,6.254075454480301,70644,9918,0.14039408866995073,29.549999999999997,362.73637635985745,9918,0.9713239,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0398,302.86392731382114,312.19699554333124,1372,51,25,2,9.333068229510104,69972,1275,0.018221574344023325,63.125,475.9864797050153,1275,0.0011415477,Healthy,102.1,Normal,2026-10-03 16:05:49.404400
M0399,297.7658399605654,311.49273734008466,1471,65,137,0,13.726897379519244,95615,8905,0.09313392250169952,31.974999999999994,892.2483296687508,8905,0.63485605,High Risk,9.5,Urgent,2026-07-03 01:41:49.404400
M0400,300.32568692462473,311.09308140407177,1167,34,137,0,10.767394479447034,39678,4658,0.11739502999143102,51.349999999999994,366.09141230119917,4658,0.00017377347,Healthy,41.8,Scheduled,2026-08-04 08:53:49.404400
M0401,300.5293304827174,309.30562644797004,1424,36,81,2,8.776295965252643,51264,2916,0.05688202247191011,61.3,315.94665474909516,2916,5.2901556e-05,Healthy,74.6,Normal,2026-09-06 04:05:49.404400
M0402,298.71464831993353,307.7387480139818,1227,47,30,2,9.024099694048289,57669,1410,0.02444987775061125,64.625,424.13268562026957,1410,0.0027109913,Healthy,102.1,Normal,2026-10-03 16:05:49.404400
M0403,302.1630274827321,306.22614760198206,1272,64,123,2,4.063120119249959,81408,7872,0.09669811320754718,35.400000000000006,260.03968763199737,7872,0.99467766,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0404,301.9797937058239,310.4489884960573,1674,33,146,2,8.469194790233416,55242,4818,0.08721624850657109,50.175,279.48342807770274,4818,0.0036248942,Healthy,37.4,Scheduled,2026-07-30 23:17:49.404400
M0405,301.5921712814787,308.51693204383855,1102,23,243,0,6.924760762359824,25346,5589,0.22050816696914702,37.025,159.26949753427596,5589,0.8012397,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0406,296.7573220148348,313.987753935218,1305,27,222,1,17.230431920383182,35235,5994,0.17011494252873563,38.725,465.2216618503459,5994,0.021687478,Healthy,7.6,Urgent,2026-07-01 04:05:49.404400
M0407,299.37841790892423,312.90605264690674,1138,24,39,2,13.52763473798251,27312,936,0.03427065026362039,77.2,324.66323371158023,936,0.030800235,Healthy,113.7,Normal,2026-10-15 06:29:49.404400
M0408,298.10843071556366,314.21943524772905,1715,54,112,0,16.111004532165396,92610,6048,0.0653061224489796,43.849999999999994,869.9942447369314,6048,0.09533359,Healthy,39.4,Scheduled,2026-08-01 23:17:49.404400
M0409,297.20228208044887,311.33076499402483,1651,35,57,2,14.128482913575965,57785,1995,0.034524530587522716,66.725,494.4969019751588,1995,4.6741032e-05,Healthy,92.7,Normal,2026-09-24 06:29:49.404400
M0410,300.25731955983315,308.4727061035463,1553,74,228,0,8.215386543713123,114922,16872,0.1468126207340631,8.149999999999999,607.9386042347711,16872,0.9772011,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0411,296.17801822656304,311.4353573875414,1719,44,198,2,15.257339160978347,75636,8712,0.11518324607329843,32.89999999999999,671.3229230830473,8712,0.00018472219,Healthy,12.3,Urgent,2026-07-05 20:53:49.404400
M0412,299.18236590592016,310.719608647957,1349,55,52,2,11.537242742036824,74195,2860,0.0385470719051149,55.224999999999994,634.5483508120253,2860,0.00017341429,Healthy,78.7,Normal,2026-09-10 06:29:49.404400
M0413,300.5008012733915,311.4202613925884,1414,27,166,2,10.919460119196856,38178,4482,0.1173974540311174,49.925,294.8254232183151,4482,0.00018392043,Healthy,30.2,Scheduled,2026-07-23 18:29:49.404400
M0414,300.0701837983176,311.9474602074973,1579,57,110,0,11.877276409179672,90003,6270,0.06966434452184928,42.375,677.0047553232413,6270,0.25193515,Warning,32.0,Scheduled,2026-07-25 13:41:49.404400
M0415,299.2136719103203,312.4396394766233,1314,39,170,1,13.22596756630304,51246,6630,0.1293759512937595,41.625,515.8127350858185,6630,0.00012882163,Healthy,24.0,Urgent,2026-07-17 13:41:49.404400
M0416,300.84995806338003,311.6267444516282,1506,47,169,2,10.776786388248183,70782,7943,0.11221779548472775,36.82499999999999,506.5089602476646,7943,0.00020824852,Healthy,21.5,Urgent,2026-07-15 01:41:49.404400
M0417,300.18246956587103,312.61946850046644,1392,50,133,2,12.436998934595408,69600,6650,0.09554597701149425,42.150000000000006,621.8499467297704,6650,7.690973e-05,Healthy,35.5,Scheduled,2026-07-29 01:41:49.404400
M0418,298.150571394618,311.37074947871236,1368,43,90,1,13.220178084094357,58824,3870,0.06578947368421052,55.125,568.4676576160573,3870,9.216379e-05,Healthy,63.5,Normal,2026-08-26 01:41:49.404400
M0419,300.2762964481434,311.0078479122873,1106,51,240,1,10.731551464143877,56406,12240,0.21699819168173598,20.125000000000004,547.3091246713377,12240,0.96614844,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0420,295.841082062528,308.2226706181009,1119,48,161,2,12.381588555572876,53712,7728,0.14387846291331546,37.8,594.316250667498,7728,0.00021724739,Healthy,24.2,Urgent,2026-07-17 18:29:49.404400
M0421,302.66498186749476,310.36141646291003,1363,43,157,2,7.696434595415269,58609,6751,0.11518708730741012,41.724999999999994,330.94668760285657,6751,0.98065144,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0422,303.2152517046093,312.32466707713434,1289,76,225,1,9.109415372525064,97964,17100,0.17455391776570986,7.5,692.3155683119048,17100,0.99931836,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0423,302.21353290157487,311.04133103158836,1496,69,111,2,8.827798130013491,103224,7659,0.07419786096256685,34.675,609.1180709709308,7659,0.9791069,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0424,300.07502637665726,308.6914620920663,1690,43,211,0,8.616435715409011,72670,9073,0.12485207100591716,30.925000000000004,370.5067357625875,9073,0.0007366833,Healthy,8.7,Urgent,2026-07-02 06:29:49.404400
M0425,300.3437236700592,309.77135271222267,1792,78,108,0,9.42762904216346,139776,8424,0.060267857142857144,29.650000000000006,735.3550652887499,8424,0.93455714,Critical,2.0,Immediate,2026-06-25 13:41:49.404400
M0426,301.5453238205209,309.70536310082747,1277,47,40,1,8.160039280306592,60019,1880,0.031323414252153486,62.625,383.5218461744098,1880,0.96082526,Critical,3.7,Immediate,2026-06-27 06:29:49.404400
M0427,300.36191133797706,312.9371563066772,1674,46,225,1,12.575244968700133,77004,10350,0.13440860215053763,26.250000000000004,578.4612685602061,10350,0.08010983,Healthy,4.3,Immediate,2026-06-27 20:53:49.404400
M0428,301.98658304148165,314.6313778635144,1796,34,112,2,12.644794822032736,61064,3808,0.062360801781737196,56.349999999999994,429.92302394911303,3808,2.698525e-05,Healthy,56.0,Scheduled,2026-08-18 13:41:49.404400
M0429,294.13139307909324,309.76155345991975,1315,41,46,0,15.63016038082651,53915,1886,0.0349809885931559,65.175,640.8365756138869,1886,0.00028339334,Healthy,95.7,Normal,2026-09-27 06:29:49.404400
M0430,299.0647069956874,311.30592579327447,1520,40,188,2,12.241218797587067,60800,7520,0.12368421052631579,37.4,489.64875190348266,7520,6.374751e-05,Healthy,16.7,Urgent,2026-07-10 06:29:49.404400
M0431,298.98001107629415,308.7108147420564,1766,45,205,0,9.730803665762267,79470,9225,0.1160815402038505,30.875,437.886164959302,9225,0.00030470075,Healthy,10.0,Urgent,2026-07-03 13:41:49.404400
M0432,299.1906415271911,306.86333702490623,1644,43,9,1,7.672695497715154,70692,387,0.005474452554744526,71.325,329.9259064017516,387,9.271039e-05,Healthy,123.8,Normal,2026-10-25 08:53:49.404400
M0433,301.03120809941066,311.5198505439134,1760,61,94,1,10.488642444502716,107360,5734,0.053409090909090906,43.075,639.8071891146657,5734,0.86061984,Critical,6.7,Immediate,2026-06-30 06:29:49.404400
M0434,302.96191251413586,311.7039089968146,1599,46,3,2,8.741996482678758,73554,138,0.001876172607879925,70.65,402.13183820322286,138,0.00011742593,Healthy,125.6,Normal,2026-10-27 04:05:49.404400
M0435,298.3174885600528,308.37858186435426,1678,32,187,1,10.061093304301437,53696,5984,0.11144219308700834,42.6,321.954985737646,5984,6.0956394e-05,Healthy,19.3,Urgent,2026-07-12 20:53:49.404400
M0436,299.5947652172147,310.31758632180663,1622,59,65,2,10.722821104591958,95698,3835,0.040073982737361284,50.125,632.6464451709255,3835,0.77072996,High Risk,15.3,Urgent,2026-07-08 20:53:49.404400
M0437,299.0056879589291,311.8022197082391,1306,65,7,0,12.796531749309963,84890,455,0.005359877488514548,57.974999999999994,831.7745637051476,455,0.006341893,Healthy,100.8,Normal,2026-10-02 08:53:49.404400
M0438,299.50020581342164,306.7203134142075,1385,76,66,1,7.220107600785866,105260,5016,0.047653429602888084,39.3,548.7281776597258,5016,0.96319467,Critical,1.9,Immediate,2026-06-25 11:17:49.404400
M0439,300.0876703724951,310.9023288578056,1352,26,55,0,10.814658485310531,35152,1430,0.040680473372781065,72.75,281.1811206180738,1430,0.0006435515,Healthy,102.1,Normal,2026-10-03 16:05:49.404400
M0440,295.97411687154477,311.69473432090854,1368,76,194,2,15.720617449363772,103968,14744,0.14181286549707603,13.699999999999996,1194.7669261516467,14744,0.9763421,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0441,297.7358582701472,310.44124359811383,1770,77,195,1,12.70538532796661,136290,15015,0.11016949152542373,12.875,978.314670253429,15015,0.9883576,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0442,300.6467400177609,312.51017588787994,1747,47,248,1,11.86343587011902,82109,11656,0.14195764167143674,21.025,557.5814858955939,11656,0.9767537,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0443,299.73955115559187,308.2967272730439,1517,67,197,2,8.557176117452059,101639,13199,0.12986156888595912,18.725,573.330799869288,13199,0.9830859,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0444,301.42019639867885,311.20748891252043,1705,59,130,2,9.787292513841578,100595,7670,0.07624633431085044,37.125,577.4502583166532,7670,0.95088905,Critical,1.6,Immediate,2026-06-25 04:05:49.404400
M0445,298.3597253079131,312.0083049930087,1186,42,11,2,13.648579685095626,49812,462,0.00927487352445194,71.55,573.2403467740163,462,0.000110870315,Healthy,123.1,Normal,2026-10-24 16:05:49.404400
M0446,299.8537086796381,307.9225054345444,1432,64,113,1,8.068796754906316,91648,7232,0.07891061452513966,37.400000000000006,516.4029923140042,7232,0.9765033,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0447,300.8121501342547,311.2660558420917,1500,48,123,1,10.45390570783701,72000,5904,0.082,45.400000000000006,501.78747397617644,5904,0.000544482,Healthy,41.5,Scheduled,2026-08-04 01:41:49.404400
M0448,299.63873057660203,308.26415298509085,1457,64,229,1,8.625422408488816,93248,14656,0.1571722717913521,14.199999999999996,552.0270341432843,14656,0.9973821,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0449,299.4187594399818,311.57597000376995,1782,54,145,1,12.157210563788169,96228,7830,0.0813692480359147,37.25,656.4893704445611,7830,0.34540698,Warning,18.4,Urgent,2026-07-11 23:17:49.404400
M0450,296.60414954387466,311.5049437519193,1567,34,115,0,14.900794208044658,53278,3910,0.07338864071474155,55.75,506.6270030735184,3910,7.250793e-05,Healthy,54.2,Scheduled,2026-08-16 18:29:49.404400
M0451,300.9947947821369,308.3012908689888,1727,40,233,1,7.306496086851894,69080,9320,0.1349160393746381,28.4,292.25984347407575,9320,0.115692325,Healthy,3.1,Immediate,2026-06-26 16:05:49.404400
M0452,301.7301444041846,312.88341523990357,1380,69,41,2,11.153270835718956,95220,2829,0.029710144927536233,48.675,769.575687664608,2829,0.9761317,Critical,1.7,Immediate,2026-06-25 06:29:49.404400
M0453,301.8183883472783,305.9484677078056,1688,45,59,1,4.130079360527304,75960,2655,0.03495260663507109,60.075,185.8535712237287,2655,0.0004109968,Healthy,82.6,Normal,2026-09-14 04:05:49.404400
M0454,296.9097710369551,312.0779339342051,1283,69,191,2,15.16816289725,88527,13179,0.14886983632112236,18.674999999999997,1046.60323991025,13179,0.9612597,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0455,296.4905878270257,314.00702935432645,1537,78,9,1,17.516441527300742,119886,702,0.005855562784645413,49.45,1366.282439129458,702,0.911759,Critical,7.6,Urgent,2026-07-01 04:05:49.404400
M0456,299.6695502743472,308.65006804188056,1270,44,209,1,8.980517767533343,55880,9196,0.16456692913385826,30.7,395.14278177146707,9196,0.09262877,Healthy,8.2,Urgent,2026-07-01 18:29:49.404400
M0457,303.1697813840131,311.0543858251736,1583,76,92,0,7.884604441160491,120308,6992,0.05811749842072015,34.099999999999994,599.2299375281973,6992,0.8226005,Critical,6.9,Immediate,2026-06-30 11:17:49.404400
M0458,303.42005468193696,311.0446799702658,1117,27,95,1,7.6246252883288435,30159,2565,0.08504923903312445,64.125,205.86488278487877,2565,0.97324187,Critical,1.9,Immediate,2026-06-25 11:17:49.404400
M0459,300.16512346031766,307.66059211019945,1280,39,138,0,7.495468649881786,49920,5382,0.1078125,48.025000000000006,292.32327734538967,5382,0.47488993,Warning,20.3,Urgent,2026-07-13 20:53:49.404400
M0460,299.76046936655354,309.83946052048503,1266,35,241,1,10.078991153931497,44310,8435,0.19036334913112166,29.925000000000004,352.7646903876024,8435,0.07464171,Healthy,1.8,Immediate,2026-06-25 08:53:49.404400
M0461,300.64936650169665,311.45885923670994,1337,77,191,1,10.809492735013293,102949,14707,0.14285714285714285,13.674999999999997,832.3309405960235,14707,0.9989392,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0462,299.71223621334076,309.22452177944007,1228,51,33,0,9.512285566099308,62628,1683,0.02687296416938111,61.525000000000006,485.1265638710647,1683,0.00011262186,Healthy,96.1,Normal,2026-09-27 16:05:49.404400
M0463,300.39278920279236,309.19319257308894,1735,75,219,0,8.800403370296578,130125,16425,0.12622478386167146,9.325000000000003,660.0302527722433,16425,0.9426596,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0464,299.6250820388872,311.461366831046,1700,23,70,0,11.836284792158835,39100,1610,0.041176470588235294,71.625,272.2345502196532,1610,8.0107864e-05,Healthy,92.8,Normal,2026-09-24 08:53:49.404400
M0465,299.69875844243404,310.2075648183444,1108,68,103,1,10.508806375910353,75344,7004,0.09296028880866426,36.900000000000006,714.598833561904,7004,0.005983216,Healthy,38.8,Scheduled,2026-08-01 08:53:49.404400
M0466,297.74214124043823,308.204008100237,1603,71,91,2,10.46186685979876,113813,6461,0.056768558951965066,37.425,742.792547045712,6461,0.9791388,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0467,301.0902028328651,308.0362182521175,1279,29,88,1,6.946015419252433,37091,2552,0.0688037529319781,64.275,201.43444715832055,2552,0.6487284,High Risk,26.3,Urgent,2026-07-19 20:53:49.404400
M0468,301.72232393484654,306.5787895849341,1127,36,97,2,4.856465650087557,40572,3492,0.08606921029281278,58.099999999999994,174.83276340315206,3492,0.887831,Critical,7.2,Urgent,2026-06-30 18:29:49.404400
M0469,303.95975149263717,307.19244388874574,1548,67,39,1,3.2326923961085754,103716,2613,0.025193798449612403,50.325,216.59039053927455,2613,0.8591779,Critical,10.8,Urgent,2026-07-04 08:53:49.404400
M0470,295.78633657432505,308.2547438190734,1116,77,239,2,12.468407244748335,85932,18403,0.21415770609318996,4.075000000000003,960.0673578456217,18403,0.97492015,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0471,299.519257964929,308.70259968860455,1419,26,230,2,9.18334172367554,36894,5980,0.16208597603946442,37.75,238.76688481556403,5980,0.1428859,Healthy,4.7,Immediate,2026-06-28 06:29:49.404400
M0472,301.48648862173536,308.00774239996866,1270,39,157,2,6.5212537782333015,49530,6123,0.1236220472440945,44.224999999999994,254.32889735109876,6123,0.70311403,High Risk,8.8,Urgent,2026-07-02 08:53:49.404400
M0473,299.1540285499039,308.4294328298684,1136,66,83,0,9.275404279964505,74976,5478,0.07306338028169014,42.150000000000006,612.1766824776573,5478,0.0016275622,Healthy,50.6,Scheduled,2026-08-13 04:05:49.404400
M0474,300.1262452415451,311.1170511941746,1292,31,109,0,10.9908059526295,40052,3379,0.08436532507739938,58.825,340.7149845315145,3379,0.00024988662,Healthy,59.7,Scheduled,2026-08-22 06:29:49.404400
M0475,298.77119091132147,310.6431697085564,1483,71,65,1,11.87197879723493,105293,4615,0.04383007417397168,42.625,842.91049460368,4615,0.937426,Critical,3.6,Immediate,2026-06-27 04:05:49.404400
M0476,304.8074362488429,308.0055422356218,1706,27,117,1,3.1981059867788986,46062,3159,0.06858147713950762,59.724999999999994,86.34886164303026,3159,5.9357e-05,Healthy,57.2,Scheduled,2026-08-19 18:29:49.404400
M0477,301.81986984320594,308.26043587006825,1492,56,230,0,6.440566026862314,83552,12880,0.15415549597855227,19.0,360.67169750428957,12880,0.7621534,High Risk,1.0,Immediate,2026-06-24 13:41:49.404400
M0478,298.32963663114094,311.7015914178755,1555,20,128,0,13.371954786734534,31100,2560,0.08231511254019293,61.900000000000006,267.4390957346907,2560,0.018239876,Healthy,53.4,Scheduled,2026-08-15 23:17:49.404400
M0479,301.3008861266806,308.4263614066427,1222,38,50,0,7.125475279962075,46436,1900,0.04091653027823241,66.25,270.76806063855884,1900,0.52632517,High Risk,45.2,Scheduled,2026-08-07 18:29:49.404400
M0480,299.499614612207,311.33786095373864,1774,63,60,2,11.838246341531658,111762,3780,0.033821871476888386,48.625,745.8095195164944,3780,0.91789114,Critical,5.5,Immediate,2026-06-29 01:41:49.404400
M0481,303.7779386014461,309.6354273467058,1521,36,206,0,5.857488745259673,54756,7416,0.13543721236028927,36.300000000000004,210.86959482934822,7416,0.011371166,Healthy,11.4,Urgent,2026-07-04 23:17:49.404400
M0482,300.3349598171531,310.4953156161145,1470,60,50,2,10.160355798961405,88200,3000,0.034013605442176874,52.5,609.6213479376843,3000,0.87452865,Critical,9.5,Urgent,2026-07-03 01:41:49.404400
M0483,300.9071386911232,309.8297660089112,1613,60,28,0,8.922627317787999,96780,1680,0.01735895846249225,56.900000000000006,535.3576390672799,1680,0.72649676,High Risk,24.9,Urgent,2026-07-18 11:17:49.404400
M0484,296.92952878933437,305.3067535699729,1734,36,232,0,8.377224780638528,62424,8352,0.13379469434832755,31.099999999999994,301.580092102987,8352,0.3243433,Warning,2.7,Immediate,2026-06-26 06:29:49.404400
M0485,298.276045433188,312.740023022951,1691,28,50,1,14.463977589762976,47348,1400,0.02956830277942046,72.5,404.99137251336333,1400,3.4936354e-05,Healthy,104.4,Normal,2026-10-05 23:17:49.404400
M0486,298.48006852658517,309.90777348967464,1767,21,71,1,11.427704963089468,37107,1491,0.04018109790605546,72.675,239.98180422487883,1491,0.00043939595,Healthy,93.6,Normal,2026-09-25 04:05:49.404400
M0487,299.7798748842567,310.8372891504561,1465,63,225,0,11.05741426619943,92295,14175,0.15358361774744028,15.625,696.6170987705641,14175,0.99433124,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0488,299.06612579811815,311.46587409485267,1483,31,25,0,12.399748296734515,45973,775,0.016857720836142953,75.625,384.39219719876996,775,4.1372074e-05,Healthy,122.5,Normal,2026-10-24 01:41:49.404400
M0489,302.3068008295932,309.30211620057094,1764,36,236,1,6.995315370977721,63504,8496,0.13378684807256236,30.300000000000004,251.83135335519796,8496,0.06156086,Healthy,2.9,Immediate,2026-06-26 11:17:49.404400
M0490,299.33556685777495,309.83206068677805,1586,70,132,0,10.4964938290031,111020,9240,0.0832282471626734,29.849999999999994,734.754568030217,9240,0.8505925,Critical,3.8,Immediate,2026-06-27 08:53:49.404400
M0491,300.76002788129705,307.5021015546328,1267,47,171,0,6.742073673335767,59549,8037,0.13496448303078137,36.425,316.87746264678105,8037,0.8626289,Critical,2.8,Immediate,2026-06-26 08:53:49.404400
M0492,298.47799811791816,311.63192153277424,1242,45,181,0,13.15392341485608,55890,8145,0.1457326892109501,35.675000000000004,591.9265536685236,8145,0.00017049682,Healthy,17.7,Urgent,2026-07-11 06:29:49.404400
M0493,298.42635153767776,308.7174670682971,1767,44,60,0,10.291115530619322,77748,2640,0.03395585738539898,60.5,452.8090833472502,2640,1.524119e-05,Healthy,82.8,Normal,2026-09-14 08:53:49.404400
M0494,300.1261133694996,310.87242749568014,1398,33,234,2,10.74631412618055,46134,7722,0.16738197424892703,32.574999999999996,354.62836616395816,7722,0.0641061,Healthy,3.5,Immediate,2026-06-27 01:41:49.404400
M0495,300.4513098678006,308.57914586010526,1433,46,155,2,8.127835992304654,65918,7130,0.10816468946266573,40.25,373.88045564601407,7130,0.006733257,Healthy,27.3,Urgent,2026-07-20 20:53:49.404400
M0496,303.15970470292325,311.1752052939373,1127,55,221,0,8.015500591014074,61985,12155,0.1960958296362023,21.424999999999997,440.8525325057741,12155,0.96671975,Critical,1.0,Immediate,2026-06-24 13:41:49.404400
M0497,298.4859110330177,308.7675290034786,1240,55,195,2,10.2816179704609,68200,10725,0.15725806451612903,26.625,565.4889883753494,10725,0.00010771861,Healthy,10.5,Urgent,2026-07-04 01:41:49.404400
M0498,298.86990805424165,313.0977557677108,1685,24,50,0,14.227847713469146,40440,1200,0.02967359050445104,75.0,341.4683451232595,1200,2.9572573e-05,Healthy,108.0,Normal,2026-10-09 13:41:49.404400
M0499,301.64359490927495,311.53465902144995,1399,79,102,0,9.891064112175002,110521,8058,0.07290922087205147,30.224999999999994,781.3940648618252,8058,0.9585218,Critical,1.3,Immediate,2026-06-24 20:53:49.404400
